NODE_ID   LABEL     STATUS    DEGREE
4262      0         LICIT     1
4263      0         LICIT     0
4264      0         LICIT     2
4265      0         LICIT     0
4266      0         LICIT     2
4267      0         LICIT     2
4268      0         LICIT     1
4269      0         LICIT     1
4270      0         LICIT     0
4271      0         LICIT     1
4272      0         LICIT     0
4273      0         LICIT     1
4274      0         LICIT     0
4275      0         LICIT     2
4276      0         LICIT     0
4277      0         LICIT     1
4278      0         LICIT     1
4279      0         LICIT     0
4280      0         LICIT     2
4281      0         LICIT     1
4282      0         LICIT     1
4283      0         LICIT     1
4284      0         LICIT     0
4285      0         LICIT     0
4286      0         LICIT     1
4287      0         LICIT     1
4288      0         LICIT     1
4289      0         LICIT     0
4290      0         LICIT     0
4291      0         LICIT     1
4292      0         LICIT     1
4293      0         LICIT     1
4294      0         LICIT     0
4295      0         LICIT     1
4296      0         LICIT     0
4297      0         LICIT     1
4298      0         LICIT     1
4299      0         LICIT     1
4300      0         LICIT     1
4301      0         LICIT     0
4302      0         LICIT     1
4303      0         LICIT     0
4304      0         LICIT     2
4305      0         LICIT     2
4306      0         LICIT     1
4307      0         LICIT     1
4308      0         LICIT     1
4309      0         LICIT     1
4310      0         LICIT     0
4311      0         LICIT     0
4312      0         LICIT     1
4313      0         LICIT     1
4314      0         LICIT     2
4315      0         LICIT     0
4316      0         LICIT     1
4317      0         LICIT     1
4318      0         LICIT     2
4319      0         LICIT     0
4320      0         LICIT     1
4321      0         LICIT     2
4322      0         LICIT     1
4323      0         LICIT     1
4324      0         LICIT     0
4325      0         LICIT     1
4326      0         LICIT     2
4327      0         LICIT     0
4328      0         LICIT     2
4329      0         LICIT     1
4330      0         LICIT     1
4331      0         LICIT     0
4332      0         LICIT     2
4333      0         LICIT     2
4334      1         ILLICIT   0
4335      0         LICIT     2
4336      0         LICIT     0
4337      0         LICIT     1
4338      0         LICIT     2
4339      0         LICIT     1
4340      0         LICIT     1
4341      0         LICIT     0
4342      0         LICIT     1
4343      0         LICIT     1
4344      0         LICIT     1
4345      0         LICIT     1
4346      0         LICIT     0
4347      0         LICIT     2
4348      0         LICIT     1
4349      0         LICIT     1
4350      0         LICIT     1
4351      0         LICIT     1
4352      0         LICIT     1
4353      0         LICIT     0
4354      0         LICIT     0
4355      0         LICIT     0
4356      0         LICIT     1
4357      0         LICIT     1
4358      0         LICIT     1
4359      0         LICIT     0
4360      0         LICIT     1
4361      0         LICIT     1
4362      0         LICIT     1
4363      0         LICIT     1
4364      0         LICIT     1
4365      0         LICIT     0
4366      0         LICIT     2
4367      0         LICIT     2
4368      0         LICIT     1
4369      0         LICIT     0
4370      0         LICIT     0
4371      0         LICIT     0
4372      0         LICIT     0
4373      1         ILLICIT   1
4374      1         ILLICIT   1
4375      0         LICIT     0
4376      0         LICIT     0
4377      0         LICIT     0
4378      0         LICIT     1
4379      0         LICIT     1
4380      0         LICIT     0
4381      0         LICIT     1
4382      0         LICIT     0
4383      0         LICIT     2
4384      0         LICIT     1
4385      0         LICIT     1
4386      0         LICIT     1
4387      0         LICIT     1
4388      0         LICIT     0
4389      0         LICIT     0
4390      0         LICIT     1
4391      0         LICIT     1
4392      0         LICIT     0
4393      0         LICIT     1
4394      0         LICIT     0
4395      0         LICIT     2
4396      0         LICIT     1
4397      0         LICIT     1
4398      0         LICIT     1
4399      0         LICIT     0
4400      0         LICIT     1
4401      0         LICIT     1
4402      0         LICIT     0
4403      0         LICIT     1
4404      0         LICIT     1
4405      0         LICIT     1
4406      0         LICIT     1
4407      0         LICIT     1
4408      0         LICIT     1
4409      0         LICIT     0
4410      0         LICIT     1
4411      0         LICIT     0
4412      0         LICIT     2
4413      0         LICIT     0
4414      0         LICIT     0
4415      0         LICIT     1
4416      0         LICIT     2
4417      0         LICIT     1
4418      0         LICIT     1
4419      0         LICIT     1
4420      0         LICIT     0
4421      0         LICIT     1
4422      0         LICIT     2
4423      0         LICIT     0
4424      0         LICIT     0
4425      0         LICIT     0
4426      0         LICIT     2
4427      0         LICIT     1
4428      0         LICIT     0
4429      0         LICIT     1
4430      0         LICIT     1
4431      0         LICIT     0
4432      0         LICIT     0
4433      0         LICIT     1
4434      0         LICIT     1
4435      0         LICIT     1
4436      0         LICIT     0
4437      0         LICIT     1
4438      0         LICIT     1
4439      0         LICIT     1
4440      0         LICIT     0
4441      0         LICIT     0
4442      0         LICIT     0
4443      0         LICIT     0
4444      0         LICIT     2
4445      0         LICIT     2
4446      0         LICIT     0
4447      0         LICIT     0
4448      0         LICIT     1
4449      0         LICIT     1
4450      0         LICIT     0
4451      0         LICIT     0
4452      0         LICIT     2
4453      0         LICIT     2
4454      0         LICIT     1
4455      0         LICIT     1
4456      0         LICIT     0
4457      0         LICIT     1
4458      0         LICIT     1
4459      0         LICIT     1
4460      0         LICIT     0
4461      0         LICIT     0
4462      0         LICIT     0
4463      0         LICIT     0
4464      0         LICIT     0
4465      0         LICIT     1
4466      0         LICIT     1
4467      0         LICIT     0
4468      0         LICIT     0
4469      0         LICIT     1
4470      0         LICIT     0
4471      0         LICIT     2
4472      0         LICIT     0
4473      0         LICIT     2
4474      0         LICIT     1
4475      0         LICIT     1
4476      0         LICIT     1
4477      0         LICIT     0
4478      0         LICIT     0
4479      0         LICIT     1
4480      0         LICIT     0
4481      0         LICIT     0
4482      0         LICIT     3
4483      0         LICIT     1
4484      0         LICIT     1
4485      0         LICIT     0
4486      0         LICIT     1
4487      0         LICIT     0
4488      0         LICIT     1
4489      0         LICIT     1
4490      0         LICIT     1
4491      0         LICIT     1
4492      0         LICIT     0
4493      0         LICIT     1
4494      0         LICIT     1
4495      0         LICIT     1
4496      0         LICIT     0
4497      0         LICIT     1
4498      0         LICIT     1
4499      0         LICIT     0
4500      0         LICIT     0
4501      0         LICIT     1
4502      0         LICIT     1
4503      0         LICIT     1
4504      0         LICIT     1
4505      0         LICIT     1
4506      0         LICIT     0
4507      1         ILLICIT   1
4508      0         LICIT     1
4509      0         LICIT     1
4510      0         LICIT     1
4511      0         LICIT     0
4512      0         LICIT     0
4513      0         LICIT     1
4514      0         LICIT     0
4515      0         LICIT     0
4516      0         LICIT     1
4517      0         LICIT     1
4518      0         LICIT     0
4519      0         LICIT     1
4520      0         LICIT     0
4521      0         LICIT     0
4522      0         LICIT     0
4523      0         LICIT     1
4524      0         LICIT     1
4525      0         LICIT     1
4526      0         LICIT     0
4527      0         LICIT     0
4528      0         LICIT     1
4529      0         LICIT     1
4530      0         LICIT     1
4531      0         LICIT     1
4532      0         LICIT     1
4533      0         LICIT     0
4534      0         LICIT     1
4535      0         LICIT     1
4536      0         LICIT     0
4537      0         LICIT     1
4538      0         LICIT     0
4539      0         LICIT     1
4540      0         LICIT     1
4541      0         LICIT     0
4542      0         LICIT     1
4543      0         LICIT     6
4544      0         LICIT     3
4545      0         LICIT     2
4546      0         LICIT     1
4547      0         LICIT     3
4548      0         LICIT     2
4549      0         LICIT     2
4550      0         LICIT     2
4551      0         LICIT     3
4552      0         LICIT     1
4553      0         LICIT     2
4554      0         LICIT     0
4555      0         LICIT     1
4556      0         LICIT     2
4557      0         LICIT     2
4558      0         LICIT     2
4559      0         LICIT     2
4560      0         LICIT     2
4561      0         LICIT     3
4562      0         LICIT     3
4563      0         LICIT     7
4564      0         LICIT     1
4565      0         LICIT     7
4566      0         LICIT     3
4567      0         LICIT     1
4568      0         LICIT     2
4569      0         LICIT     2
4570      0         LICIT     1
4571      0         LICIT     2
4572      0         LICIT     13
4573      0         LICIT     2
4574      0         LICIT     1
4575      0         LICIT     1
4576      0         LICIT     2
4577      0         LICIT     3
4578      0         LICIT     7
4579      0         LICIT     2
4580      0         LICIT     8
4581      0         LICIT     1
4582      1         ILLICIT   0
4583      0         LICIT     1
4584      0         LICIT     2
4585      0         LICIT     2
4586      0         LICIT     2
4587      0         LICIT     2
4588      0         LICIT     2
4589      0         LICIT     1
4590      0         LICIT     2
4591      0         LICIT     3
4592      0         LICIT     1
4593      0         LICIT     4
4594      0         LICIT     5
4595      0         LICIT     1
4596      0         LICIT     2
4597      0         LICIT     2
4598      0         LICIT     1
4599      0         LICIT     2
4600      0         LICIT     1
4601      0         LICIT     3
4602      0         LICIT     1
4603      0         LICIT     0
4604      0         LICIT     2
4605      0         LICIT     0
4606      0         LICIT     1
4607      0         LICIT     1
4608      0         LICIT     2
4609      0         LICIT     1
4610      0         LICIT     1
4611      0         LICIT     3
4612      0         LICIT     2
4613      0         LICIT     2
4614      0         LICIT     1
4615      0         LICIT     2
4616      0         LICIT     2
4617      0         LICIT     2
4618      0         LICIT     2
4619      0         LICIT     3
4620      0         LICIT     1
4621      0         LICIT     1
4622      0         LICIT     1
4623      0         LICIT     2
4624      0         LICIT     2
4625      0         LICIT     1
4626      0         LICIT     2
4627      0         LICIT     1
4628      0         LICIT     0
4629      0         LICIT     2
4630      0         LICIT     2
4631      0         LICIT     3
4632      0         LICIT     2
4633      0         LICIT     0
4634      0         LICIT     2
4635      0         LICIT     2
4636      0         LICIT     2
4637      0         LICIT     2
4638      0         LICIT     1
4639      0         LICIT     3
4640      0         LICIT     1
4641      0         LICIT     1
4642      0         LICIT     4
4643      0         LICIT     6
4644      0         LICIT     1
4645      0         LICIT     22
4646      0         LICIT     2
4647      0         LICIT     2
4648      0         LICIT     1
4649      0         LICIT     2
4650      0         LICIT     1
4651      0         LICIT     4
4652      0         LICIT     0
4653      0         LICIT     4
4654      0         LICIT     2
4655      0         LICIT     3
4656      0         LICIT     1
4657      0         LICIT     2
4658      0         LICIT     2
4659      0         LICIT     2
4660      1         ILLICIT   1
4661      0         LICIT     5
4662      0         LICIT     3
4663      0         LICIT     2
4664      0         LICIT     1
4665      0         LICIT     6
4666      0         LICIT     8
4667      0         LICIT     2
4668      0         LICIT     1
4669      0         LICIT     2
4670      0         LICIT     3
4671      0         LICIT     2
4672      0         LICIT     2
4673      0         LICIT     2
4674      0         LICIT     1
4675      0         LICIT     0
4676      0         LICIT     3
4677      0         LICIT     1
4678      0         LICIT     3
4679      0         LICIT     0
4680      0         LICIT     1
4681      0         LICIT     2
4682      0         LICIT     2
4683      0         LICIT     3
4684      0         LICIT     2
4685      0         LICIT     3
4686      0         LICIT     2
4687      0         LICIT     2
4688      0         LICIT     2
4689      0         LICIT     1
4690      0         LICIT     1
4691      0         LICIT     3
4692      0         LICIT     4
4693      1         ILLICIT   0
4694      0         LICIT     2
4695      0         LICIT     1
4696      0         LICIT     2
4697      0         LICIT     1
4698      0         LICIT     18
4699      0         LICIT     2
4700      0         LICIT     1
4701      0         LICIT     0
4702      0         LICIT     0
4703      0         LICIT     2
4704      0         LICIT     1
4705      0         LICIT     2
4706      0         LICIT     1
4707      0         LICIT     2
4708      0         LICIT     1
4709      0         LICIT     2
4710      0         LICIT     3
4711      0         LICIT     2
4712      0         LICIT     2
4713      0         LICIT     1
4714      0         LICIT     2
4715      0         LICIT     2
4716      0         LICIT     2
4717      0         LICIT     2
4718      0         LICIT     2
4719      0         LICIT     2
4720      0         LICIT     2
4721      0         LICIT     0
4722      0         LICIT     1
4723      0         LICIT     6
4724      0         LICIT     1
4725      0         LICIT     3
4726      0         LICIT     1
4727      0         LICIT     2
4728      0         LICIT     0
4729      0         LICIT     3
4730      0         LICIT     2
4731      0         LICIT     3
4732      0         LICIT     0
4733      0         LICIT     2
4734      0         LICIT     2
4735      0         LICIT     1
4736      0         LICIT     1
4737      0         LICIT     1
4738      0         LICIT     2
4739      0         LICIT     1
4740      0         LICIT     1
4741      0         LICIT     1
4742      0         LICIT     1
4743      0         LICIT     1
4744      0         LICIT     3
4745      0         LICIT     5
4746      0         LICIT     1
4747      0         LICIT     5
4748      0         LICIT     2
4749      0         LICIT     4
4750      0         LICIT     1
4751      0         LICIT     1
4752      0         LICIT     1
4753      0         LICIT     0
4754      0         LICIT     1
4755      0         LICIT     2
4756      0         LICIT     2
4757      0         LICIT     2
4758      0         LICIT     3
4759      0         LICIT     1
4760      0         LICIT     3
4761      0         LICIT     2
4762      0         LICIT     2
4763      0         LICIT     2
4764      0         LICIT     1
4765      0         LICIT     1
4766      0         LICIT     0
4767      0         LICIT     1
4768      0         LICIT     4
4769      0         LICIT     5
4770      0         LICIT     2
4771      0         LICIT     2
4772      0         LICIT     1
4773      0         LICIT     3
4774      0         LICIT     3
4775      0         LICIT     1
4776      1         ILLICIT   0
4777      0         LICIT     0
4778      0         LICIT     1
4779      0         LICIT     0
4780      0         LICIT     2
4781      0         LICIT     0
4782      0         LICIT     0
4783      0         LICIT     2
4784      0         LICIT     1
4785      0         LICIT     5
4786      0         LICIT     1
4787      0         LICIT     2
4788      0         LICIT     0
4789      0         LICIT     2
4790      0         LICIT     2
4791      0         LICIT     3
4792      0         LICIT     1
4793      0         LICIT     1
4794      0         LICIT     2
4795      0         LICIT     2
4796      0         LICIT     1
4797      0         LICIT     2
4798      0         LICIT     1
4799      0         LICIT     2
4800      0         LICIT     0
4801      0         LICIT     2
4802      0         LICIT     2
4803      0         LICIT     1
4804      0         LICIT     1
4805      0         LICIT     2
4806      0         LICIT     2
4807      0         LICIT     3
4808      0         LICIT     2
4809      0         LICIT     1
4810      0         LICIT     1
4811      0         LICIT     2
4812      0         LICIT     0
4813      0         LICIT     4
4814      0         LICIT     2
4815      0         LICIT     2
4816      0         LICIT     4
4817      0         LICIT     0
4818      0         LICIT     2
4819      0         LICIT     2
4820      0         LICIT     1
4821      0         LICIT     2
4822      0         LICIT     2
4823      0         LICIT     1
4824      0         LICIT     2
4825      0         LICIT     2
4826      0         LICIT     3
4827      0         LICIT     1
4828      0         LICIT     0
4829      0         LICIT     2
4830      0         LICIT     2
4831      0         LICIT     0
4832      0         LICIT     2
4833      0         LICIT     3
4834      0         LICIT     2
4835      0         LICIT     3
4836      0         LICIT     2
4837      0         LICIT     2
4838      0         LICIT     2
4839      0         LICIT     1
4840      0         LICIT     3
4841      0         LICIT     1
4842      0         LICIT     2
4843      0         LICIT     2
4844      0         LICIT     0
4845      0         LICIT     1
4846      0         LICIT     2
4847      0         LICIT     1
4848      0         LICIT     2
4849      0         LICIT     2
4850      0         LICIT     2
4851      0         LICIT     0
4852      0         LICIT     2
4853      0         LICIT     1
4854      0         LICIT     2
4855      0         LICIT     1
4856      0         LICIT     1
4857      0         LICIT     3
4858      0         LICIT     3
4859      0         LICIT     3
4860      0         LICIT     3
4861      0         LICIT     1
4862      1         ILLICIT   1
4863      0         LICIT     0
4864      0         LICIT     1
4865      0         LICIT     2
4866      0         LICIT     2
4867      0         LICIT     2
4868      0         LICIT     3
4869      0         LICIT     1
4870      0         LICIT     1
4871      0         LICIT     3
4872      0         LICIT     3
4873      0         LICIT     2
4874      0         LICIT     2
4875      0         LICIT     2
4876      0         LICIT     3
4877      0         LICIT     2
4878      0         LICIT     2
4879      0         LICIT     2
4880      0         LICIT     1
4881      0         LICIT     2
4882      0         LICIT     1
4883      0         LICIT     1
4884      0         LICIT     2
4885      0         LICIT     2
4886      0         LICIT     1
4887      0         LICIT     1
4888      0         LICIT     1
4889      0         LICIT     1
4890      0         LICIT     1
4891      0         LICIT     9
4892      0         LICIT     2
4893      0         LICIT     2
4894      0         LICIT     2
4895      0         LICIT     0
4896      0         LICIT     2
4897      0         LICIT     3
4898      0         LICIT     3
4899      0         LICIT     4
4900      0         LICIT     0
4901      1         ILLICIT   0
4902      0         LICIT     2
4903      0         LICIT     1
4904      0         LICIT     1
4905      0         LICIT     2
4906      0         LICIT     1
4907      0         LICIT     2
4908      0         LICIT     3
4909      0         LICIT     3
4910      0         LICIT     3
4911      0         LICIT     1
4912      0         LICIT     1
4913      0         LICIT     5
4914      1         ILLICIT   0
4915      0         LICIT     3
4916      0         LICIT     2
4917      0         LICIT     1
4918      0         LICIT     2
4919      0         LICIT     2
4920      0         LICIT     0
4921      0         LICIT     2
4922      0         LICIT     3
4923      0         LICIT     1
4924      0         LICIT     1
4925      0         LICIT     2
4926      0         LICIT     3
4927      0         LICIT     1
4928      0         LICIT     2
4929      0         LICIT     2
4930      0         LICIT     1
4931      0         LICIT     4
4932      0         LICIT     1
4933      0         LICIT     0
4934      0         LICIT     3
4935      0         LICIT     2
4936      0         LICIT     3
4937      0         LICIT     1
4938      0         LICIT     2
4939      0         LICIT     2
4940      0         LICIT     1
4941      0         LICIT     1
4942      0         LICIT     2
4943      0         LICIT     2
4944      0         LICIT     3
4945      0         LICIT     2
4946      0         LICIT     3
4947      0         LICIT     2
4948      0         LICIT     2
4949      0         LICIT     2
4950      0         LICIT     2
4951      0         LICIT     4
4952      1         ILLICIT   1
4953      0         LICIT     2
4954      0         LICIT     2
4955      0         LICIT     3
4956      0         LICIT     1
4957      0         LICIT     0
4958      0         LICIT     1
4959      0         LICIT     2
4960      0         LICIT     2
4961      0         LICIT     4
4962      0         LICIT     2
4963      0         LICIT     2
4964      0         LICIT     2
4965      0         LICIT     2
4966      0         LICIT     1
4967      0         LICIT     2
4968      0         LICIT     1
4969      0         LICIT     2
4970      0         LICIT     2
4971      0         LICIT     2
4972      0         LICIT     2
4973      0         LICIT     3
4974      0         LICIT     1
4975      0         LICIT     0
4976      0         LICIT     1
4977      0         LICIT     2
4978      0         LICIT     3
4979      0         LICIT     3
4980      0         LICIT     2
4981      0         LICIT     0
4982      0         LICIT     1
4983      0         LICIT     5
4984      0         LICIT     1
4985      0         LICIT     8
4986      0         LICIT     0
4987      0         LICIT     1
4988      0         LICIT     2
4989      0         LICIT     6
4990      0         LICIT     1
4991      0         LICIT     1
4992      0         LICIT     1
4993      0         LICIT     2
4994      0         LICIT     1
4995      0         LICIT     5
4996      0         LICIT     2
4997      0         LICIT     2
4998      0         LICIT     2
4999      0         LICIT     2
5000      0         LICIT     1
5001      0         LICIT     2
5002      0         LICIT     3
5003      0         LICIT     2
5004      0         LICIT     3
5005      0         LICIT     1
5006      0         LICIT     1
5007      0         LICIT     2
5008      0         LICIT     2
5009      0         LICIT     3
5010      0         LICIT     1
5011      0         LICIT     1
5012      0         LICIT     4
5013      0         LICIT     1
5014      0         LICIT     3
5015      0         LICIT     2
5016      0         LICIT     2
5017      0         LICIT     1
5018      0         LICIT     3
5019      0         LICIT     1
5020      0         LICIT     1
5021      0         LICIT     2
5022      0         LICIT     1
5023      0         LICIT     1
5024      0         LICIT     1
5025      0         LICIT     2
5026      0         LICIT     0
5027      0         LICIT     1
5028      0         LICIT     3
5029      0         LICIT     2
5030      0         LICIT     1
5031      0         LICIT     1
5032      0         LICIT     1
5033      0         LICIT     2
5034      0         LICIT     2
5035      0         LICIT     1
5036      0         LICIT     1
5037      0         LICIT     4
5038      0         LICIT     0
5039      0         LICIT     1
5040      0         LICIT     3
5041      0         LICIT     1
5042      0         LICIT     2
5043      0         LICIT     0
5044      0         LICIT     3
5045      0         LICIT     1
5046      1         ILLICIT   0
5047      0         LICIT     0
5048      0         LICIT     0
5049      0         LICIT     2
5050      0         LICIT     3
5051      0         LICIT     1
5052      0         LICIT     2
5053      0         LICIT     3
5054      0         LICIT     1
5055      0         LICIT     0
5056      0         LICIT     2
5057      0         LICIT     2
5058      0         LICIT     0
5059      0         LICIT     3
5060      0         LICIT     3
5061      0         LICIT     5
5062      0         LICIT     2
5063      0         LICIT     3
5064      0         LICIT     1
5065      0         LICIT     2
5066      0         LICIT     2
5067      0         LICIT     1
5068      0         LICIT     1
5069      0         LICIT     5
5070      0         LICIT     2
5071      0         LICIT     1
5072      0         LICIT     2
5073      0         LICIT     2
5074      0         LICIT     1
5075      0         LICIT     1
5076      0         LICIT     1
5077      0         LICIT     2
5078      0         LICIT     1
5079      0         LICIT     3
5080      0         LICIT     1
5081      0         LICIT     2
5082      0         LICIT     2
5083      0         LICIT     3
5084      0         LICIT     3
5085      0         LICIT     1
5086      0         LICIT     1
5087      0         LICIT     2
5088      0         LICIT     3
5089      0         LICIT     3
5090      0         LICIT     2
5091      0         LICIT     1
5092      0         LICIT     2
5093      0         LICIT     2
5094      0         LICIT     2
5095      0         LICIT     2
5096      0         LICIT     1
5097      0         LICIT     0
5098      0         LICIT     2
5099      0         LICIT     0
5100      0         LICIT     1
5101      0         LICIT     1
5102      0         LICIT     1
5103      0         LICIT     1
5104      0         LICIT     1
5105      0         LICIT     1
5106      0         LICIT     0
5107      0         LICIT     3
5108      0         LICIT     2
5109      0         LICIT     1
5110      0         LICIT     1
5111      0         LICIT     0
5112      0         LICIT     2
5113      0         LICIT     2
5114      0         LICIT     2
5115      0         LICIT     2
5116      0         LICIT     2
5117      0         LICIT     3
5118      0         LICIT     2
5119      0         LICIT     1
5120      0         LICIT     2
5121      0         LICIT     1
5122      0         LICIT     2
5123      0         LICIT     3
5124      0         LICIT     2
5125      0         LICIT     1
5126      0         LICIT     1
5127      0         LICIT     1
5128      0         LICIT     3
5129      0         LICIT     2
5130      0         LICIT     3
5131      0         LICIT     3
5132      0         LICIT     1
5133      0         LICIT     2
5134      0         LICIT     1
5135      0         LICIT     1
5136      0         LICIT     1
5137      0         LICIT     2
5138      0         LICIT     1
5139      0         LICIT     2
5140      0         LICIT     2
5141      0         LICIT     2
5142      0         LICIT     3
5143      0         LICIT     0
5144      0         LICIT     3
5145      0         LICIT     2
5146      0         LICIT     2
5147      0         LICIT     2
5148      0         LICIT     3
5149      0         LICIT     4
5150      0         LICIT     2
5151      0         LICIT     1
5152      0         LICIT     1
5153      0         LICIT     2
5154      0         LICIT     0
5155      0         LICIT     1
5156      0         LICIT     0
5157      0         LICIT     1
5158      0         LICIT     0
5159      0         LICIT     2
5160      0         LICIT     3
5161      0         LICIT     2
5162      0         LICIT     1
5163      0         LICIT     2
5164      0         LICIT     2
5165      0         LICIT     2
5166      0         LICIT     2
5167      0         LICIT     2
5168      0         LICIT     2
5169      0         LICIT     0
5170      0         LICIT     1
5171      0         LICIT     3
5172      0         LICIT     2
5173      0         LICIT     1
5174      0         LICIT     3
5175      0         LICIT     2
5176      0         LICIT     2
5177      0         LICIT     2
5178      1         ILLICIT   1
5179      0         LICIT     3
5180      0         LICIT     5
5181      0         LICIT     1
5182      0         LICIT     2
5183      0         LICIT     2
5184      0         LICIT     1
5185      0         LICIT     2
5186      0         LICIT     1
5187      0         LICIT     2
5188      0         LICIT     1
5189      0         LICIT     3
5190      0         LICIT     0
5191      0         LICIT     2
5192      0         LICIT     2
5193      0         LICIT     1
5194      0         LICIT     3
5195      0         LICIT     3
5196      0         LICIT     3
5197      0         LICIT     0
5198      0         LICIT     2
5199      0         LICIT     2
5200      0         LICIT     1
5201      0         LICIT     1
5202      0         LICIT     2
5203      0         LICIT     2
5204      0         LICIT     2
5205      0         LICIT     0
5206      0         LICIT     2
5207      0         LICIT     2
5208      0         LICIT     3
5209      0         LICIT     2
5210      0         LICIT     1
5211      0         LICIT     1
5212      0         LICIT     3
5213      0         LICIT     1
5214      0         LICIT     2
5215      0         LICIT     2
5216      0         LICIT     1
5217      0         LICIT     1
5218      0         LICIT     1
5219      0         LICIT     3
5220      0         LICIT     1
5221      0         LICIT     0
5222      0         LICIT     1
5223      0         LICIT     4
5224      0         LICIT     1
5225      0         LICIT     1
5226      0         LICIT     1
5227      0         LICIT     3
5228      0         LICIT     0
5229      0         LICIT     0
5230      0         LICIT     1
5231      0         LICIT     3
5232      0         LICIT     0
5233      0         LICIT     1
5234      0         LICIT     3
5235      0         LICIT     1
5236      0         LICIT     4
5237      1         ILLICIT   2
5238      0         LICIT     1
5239      0         LICIT     3
5240      0         LICIT     1
5241      0         LICIT     2
5242      0         LICIT     2
5243      0         LICIT     2
5244      0         LICIT     2
5245      0         LICIT     1
5246      0         LICIT     1
5247      0         LICIT     2
5248      0         LICIT     1
5249      0         LICIT     3
5250      0         LICIT     0
5251      0         LICIT     1
5252      0         LICIT     0
5253      0         LICIT     0
5254      0         LICIT     3
5255      0         LICIT     3
5256      0         LICIT     1
5257      0         LICIT     1
5258      0         LICIT     2
5259      0         LICIT     3
5260      0         LICIT     1
5261      0         LICIT     1
5262      0         LICIT     0
5263      0         LICIT     2
5264      0         LICIT     1
5265      0         LICIT     1
5266      0         LICIT     2
5267      0         LICIT     3
5268      0         LICIT     1
5269      0         LICIT     2
5270      0         LICIT     1
5271      0         LICIT     1
5272      0         LICIT     1
5273      0         LICIT     4
5274      0         LICIT     2
5275      0         LICIT     3
5276      0         LICIT     2
5277      0         LICIT     2
5278      0         LICIT     2
5279      0         LICIT     1
5280      0         LICIT     2
5281      0         LICIT     2
5282      0         LICIT     1
5283      0         LICIT     2
5284      0         LICIT     1
5285      0         LICIT     1
5286      0         LICIT     0
5287      0         LICIT     1
5288      0         LICIT     2
5289      0         LICIT     2
5290      0         LICIT     6
5291      0         LICIT     1
5292      0         LICIT     2
5293      0         LICIT     1
5294      0         LICIT     3
5295      0         LICIT     0
5296      1         ILLICIT   1
5297      0         LICIT     2
5298      0         LICIT     1
5299      0         LICIT     3
5300      0         LICIT     1
5301      0         LICIT     0
5302      0         LICIT     3
5303      0         LICIT     1
5304      0         LICIT     2
5305      0         LICIT     2
5306      0         LICIT     2
5307      0         LICIT     1
5308      0         LICIT     1
5309      0         LICIT     1
5310      0         LICIT     1
5311      0         LICIT     0
5312      0         LICIT     1
5313      0         LICIT     1
5314      0         LICIT     1
5315      0         LICIT     2
5316      0         LICIT     1
5317      0         LICIT     1
5318      0         LICIT     1
5319      0         LICIT     3
5320      0         LICIT     1
5321      0         LICIT     1
5322      0         LICIT     2
5323      0         LICIT     3
5324      0         LICIT     1
5325      0         LICIT     2
5326      0         LICIT     1
5327      0         LICIT     1
5328      0         LICIT     2
5329      0         LICIT     2
5330      0         LICIT     1
5331      0         LICIT     1
5332      0         LICIT     1
5333      0         LICIT     2
5334      0         LICIT     2
5335      0         LICIT     3
5336      0         LICIT     1
5337      0         LICIT     1
5338      0         LICIT     2
5339      0         LICIT     1
5340      0         LICIT     2
5341      0         LICIT     1
5342      0         LICIT     1
5343      0         LICIT     2
5344      0         LICIT     2
5345      0         LICIT     3
5346      0         LICIT     2
5347      0         LICIT     1
5348      0         LICIT     2
5349      0         LICIT     1
5350      0         LICIT     1
5351      0         LICIT     1
5352      0         LICIT     2
5353      0         LICIT     2
5354      0         LICIT     1
5355      0         LICIT     2
5356      0         LICIT     2
5357      0         LICIT     1
5358      0         LICIT     1
5359      0         LICIT     2
5360      0         LICIT     2
5361      0         LICIT     2
5362      0         LICIT     2
5363      0         LICIT     2
5364      0         LICIT     1
5365      0         LICIT     1
5366      0         LICIT     2
5367      0         LICIT     1
5368      0         LICIT     2
5369      0         LICIT     1
5370      0         LICIT     0
5371      0         LICIT     2
5372      0         LICIT     1
5373      0         LICIT     1
5374      0         LICIT     2
5375      0         LICIT     1
5376      0         LICIT     2
5377      0         LICIT     2
5378      0         LICIT     1
5379      0         LICIT     1
5380      0         LICIT     1
5381      0         LICIT     1
5382      0         LICIT     1
5383      1         ILLICIT   0
5384      0         LICIT     2
5385      0         LICIT     2
5386      0         LICIT     1
5387      0         LICIT     1
5388      0         LICIT     1
5389      0         LICIT     2
5390      0         LICIT     0
5391      0         LICIT     1
5392      0         LICIT     2
5393      0         LICIT     1
5394      0         LICIT     2
5395      0         LICIT     1
5396      0         LICIT     1
5397      0         LICIT     2
5398      0         LICIT     2
5399      0         LICIT     2
5400      0         LICIT     1
5401      0         LICIT     1
5402      1         ILLICIT   1
5403      1         ILLICIT   2
5404      0         LICIT     0
5405      0         LICIT     0
5406      0         LICIT     0
5407      0         LICIT     2
5408      0         LICIT     3
5409      0         LICIT     2
5410      0         LICIT     4
5411      0         LICIT     2
5412      0         LICIT     0
5413      0         LICIT     2
5414      0         LICIT     2
5415      0         LICIT     1
5416      0         LICIT     2
5417      0         LICIT     1
5418      0         LICIT     1
5419      0         LICIT     2
5420      0         LICIT     1
5421      0         LICIT     2
5422      0         LICIT     2
